session_id,avg_latency,avg_jitter,iat_variance,packet_loss,seq_gap_rate,codec_mismatch,label
3111.0,0.077412,0.039135,0.0027504,0.0,0.0,0.0,1
3112.0,0.064315,0.036818,0.00239848,0.0145,0.0149,0.5,1
3113.0,0.056207,0.034327,0.00189509,0.0,0.0,0.0,1
3114.0,0.068665,0.03952,0.0035871,0.0323,0.0339,0.0,1
3115.0,0.057482,0.028175,0.0019461,0.0,0.0,0.0,1
3116.0,0.061875,0.024998,0.00255651,0.0,0.0,0.0,1
3117.0,0.063105,0.038183,0.00218913,0.0152,0.0156,0.0,1
3118.0,0.058465,0.023119,0.00129518,0.0,0.0,0.0,1
3119.0,0.075134,0.042641,0.00302032,0.0,0.0,0.0,1
3120.0,0.062522,0.034577,0.00228501,0.0,0.0,0.0,1
3121.0,0.064103,0.033131,0.00201949,0.0149,0.0154,0.0,1
3122.0,0.058492,0.024141,0.00197492,0.0111,0.0114,0.0,1
3123.0,0.06153,0.02353,0.00185167,0.0,0.0,0.0,1
3124.0,0.06227,0.029218,0.00252357,0.0141,0.0145,0.0,1
3125.0,0.057426,0.035215,0.0019042,0.0,0.0,0.0,1
3126.0,0.053564,0.024953,0.00145431,0.0333,0.0349,0.0,1
3127.0,0.07595,0.040904,0.00202348,0.0,0.0,0.0,1
3128.0,0.070885,0.035403,0.00252207,0.0,0.0,0.0,1
3129.0,0.050172,0.028484,0.00123421,0.0,0.0,0.0,1
3130.0,0.052339,0.025675,0.00223993,0.0,0.0,0.0,1
3131.0,0.067613,0.034157,0.00328976,0.0,0.0,0.0,1
3132.0,0.067253,0.037168,0.00209662,0.05,0.0536,0.5088,1
3133.0,0.053737,0.029136,0.00120039,0.0,0.0,0.0,1
3134.0,0.05855,0.035964,0.00191388,0.0,0.0,0.0,1
3135.0,0.09119,0.052979,0.00457676,0.0678,0.0741,0.4909,1
3136.0,0.067032,0.023322,0.00155667,0.0,0.0,0.5,1
3137.0,0.068372,0.050488,0.00252627,0.0,0.0,0.0,1
3138.0,0.063584,0.035495,0.00148736,0.0,0.0,0.0,1
3139.0,0.064393,0.035301,0.00180054,0.0,0.0,0.0,1
3140.0,0.05616,0.019387,0.0021632,0.0,0.0,0.0,1
3141.0,0.058465,0.021736,0.0018575,0.0,0.0,0.0,1
3142.0,0.052042,0.027853,0.00142216,0.0,0.0,0.0,1
3143.0,0.050626,0.026755,0.00177791,0.0,0.0,0.0,1
3144.0,0.056937,0.025367,0.00199696,0.0,0.0,0.0,1
3145.0,0.089419,0.04697,0.00372345,0.0333,0.0351,0.5,1
3146.0,0.070169,0.032975,0.00178519,0.0,0.0,0.0,1
3147.0,0.069555,0.032774,0.00211125,0.0,0.0,0.0,1
3148.0,0.059509,0.02406,0.00240169,0.0,0.0,0.0,1
3149.0,0.071381,0.031302,0.00171082,0.0263,0.0274,0.5,1
3150.0,0.062635,0.022101,0.00205085,0.0,0.0,0.0,1
3151.0,0.062561,0.02976,0.00231622,0.0,0.0,0.5054,1
3152.0,0.057569,0.031959,0.00198661,0.0,0.0,0.0,1
3153.0,0.052199,0.022557,0.00150723,0.0,0.0,0.0,1
3154.0,0.064219,0.043375,0.00189262,0.0,0.0,0.0,1
3155.0,0.062897,0.033374,0.0023802,0.0,0.0,0.0,1
3156.0,0.075693,0.032716,0.00207892,0.0149,0.0154,0.0,1
3157.0,0.062518,0.030517,0.00237957,0.0,0.0,0.0,1
3158.0,0.061972,0.031359,0.00243593,0.0,0.0,0.0,1
3159.0,0.075482,0.04214,0.00296886,0.0,0.0,0.0,1
3160.0,0.06674,0.031879,0.00322209,0.0263,0.0274,0.0,1
3161.0,0.053777,0.03219,0.00107313,0.0,0.0,0.0,1
3162.0,0.063127,0.0263,0.00180268,0.0132,0.0135,0.5067,1
3163.0,0.066974,0.044981,0.00274323,0.0,0.0,0.0,1
3164.0,0.053152,0.024612,0.00135701,0.0312,0.0217,0.0,1
3165.0,0.081254,0.041086,0.00236194,0.0196,0.0204,0.52,1
3166.0,0.067725,0.032164,0.00208705,0.0,0.0,0.0,1
3167.0,0.067705,0.03804,0.00249862,0.0,0.0,0.0,1
3168.0,0.060889,0.032933,0.002583,0.0,0.0,0.0,1
3169.0,0.058359,0.037027,0.00207277,0.0,0.0,0.0,1
3170.0,0.05947,0.02372,0.00219789,0.0,0.0,0.0,1
3171.0,0.056374,0.029256,0.00115223,0.0,0.0,0.0,1
3172.0,0.058519,0.02239,0.002173,0.0,0.0,0.0,1
3173.0,0.05286,0.023413,0.00149454,0.0,0.0,0.0,1
3174.0,0.076152,0.040056,0.0018801,0.0149,0.0154,0.0,1
3175.0,0.065281,0.021583,0.00370078,0.0132,0.0135,0.0,1
3176.0,0.068613,0.034178,0.00276668,0.0,0.0,0.0,1
3177.0,0.059628,0.029317,0.00299119,0.0,0.0,0.0,1
3178.0,0.077326,0.040437,0.00432341,0.037,0.0392,0.5192,1
3179.0,0.054679,0.024648,0.00201947,0.0,0.0,0.0,1
3180.0,0.06325,0.027141,0.00184747,0.0,0.0,0.0,1
3181.0,0.054565,0.029402,0.00134109,0.0,0.0,0.0,1
3182.0,0.060026,0.029226,0.00364916,0.0,0.0,0.0,1
3183.0,0.0499,0.023672,0.00161663,0.0,0.0,0.0,1
3184.0,0.065381,0.028483,0.00301951,0.0,0.0,0.0,1
3185.0,0.070982,0.035983,0.00253494,0.0,0.0,0.0,1
3186.0,0.052822,0.014762,0.00265356,0.0,0.0,0.0,1
3187.0,0.053743,0.022624,0.00201812,0.0,0.0,0.0,1
3188.0,0.055059,0.026438,0.00206646,0.0,0.0,0.0,1
3189.0,0.060359,0.027836,0.00229834,0.0,0.0,0.0,1
3190.0,0.053408,0.03939,0.00130283,0.0,0.0,0.0,1
3191.0,0.052989,0.020345,0.00226099,0.0,0.0,0.0,1
3192.0,0.060701,0.03424,0.00417312,0.0,0.0,0.0,1
3193.0,0.053729,0.030785,0.00193929,0.0,0.0,0.0,1
3194.0,0.056136,0.024955,0.00189357,0.0,0.0,0.0,1
3195.0,0.049217,0.017298,0.00218785,0.0,0.0,0.0,1
3196.0,0.057529,0.019326,0.00296532,0.0,0.0,0.0,1
3197.0,0.066092,0.041619,0.00244703,0.0,0.0,0.5,1
3198.0,0.058963,0.024781,0.00242577,0.0118,0.012,0.5,1
3199.0,0.055497,0.030816,0.00224124,0.0,0.0,0.0,1
3200.0,0.05089,0.020953,0.00194248,0.0,0.0,0.0,1
3201.0,0.055452,0.024707,0.00258032,0.0,0.0,0.0,1
3202.0,0.057388,0.024434,0.00228807,0.0,0.0,0.0,1
3203.0,0.058131,0.02824,0.00293863,0.0,0.0,0.0,1
3204.0,0.057554,0.027008,0.00151298,0.0,0.0,0.0,1
3205.0,0.072405,0.033788,0.00158202,0.0484,0.0517,0.5085,1
3206.0,0.05316,0.021842,0.00219496,0.0,0.0,0.0,1
3207.0,0.05563,0.019385,0.00250948,0.0,0.0,0.0,1
3208.0,0.052787,0.026106,0.00204033,0.0,0.0,0.0,1
3209.0,0.060065,0.033345,0.00200069,0.0,0.0,0.0,1
3210.0,0.058339,0.028541,0.00193374,0.0,0.0,0.0,1
3211.0,0.052754,0.021981,0.00098113,0.0,0.0,0.0,1
3212.0,0.04809,0.015855,0.0019199,0.0,0.0,0.0,1
3213.0,0.051236,0.023565,0.00121807,0.0,0.0,0.0,1
3214.0,0.048992,0.028043,0.00117183,0.0,0.0,0.0,1
3215.0,0.045051,0.019341,0.00131749,0.0,0.0,0.0,1
3216.0,0.057313,0.024062,0.00266208,0.0,0.0,0.0,1
3217.0,0.064531,0.028412,0.00352876,0.0,0.0,0.0,1
3218.0,0.064323,0.030198,0.00310861,0.0,0.0,0.0,1
3219.0,0.054334,0.028839,0.00147296,0.0,0.0,0.0,1
3220.0,0.057836,0.026355,0.00271564,0.0,0.0,0.0,1
3221.0,0.057178,0.030592,0.00277093,0.0,0.0,0.0,1
3222.0,0.05759,0.021103,0.00317793,0.0,0.0,0.0,1
3223.0,0.071266,0.028433,0.00279793,0.0167,0.0172,0.0,1
3224.0,0.057694,0.030281,0.00179692,0.0,0.0,0.0,1
3225.0,0.052425,0.033849,0.00142272,0.0,0.0,0.0,1
3226.0,0.072362,0.036869,0.0036913,0.0,0.0,0.0,1
3227.0,0.053169,0.028129,0.00244327,0.0,0.0,0.0,1
3228.0,0.056616,0.031134,0.0017145,0.0,0.0,0.0,1
3229.0,0.055816,0.025455,0.00170383,0.0,0.0,0.0,1
3230.0,0.070262,0.02921,0.00095973,0.0328,0.0345,0.5254,1
3231.0,0.051584,0.025358,0.00108177,0.0,0.0,0.0,1
3232.0,0.051767,0.024497,0.00111685,0.0,0.0,0.0,1
3233.0,0.054046,0.034321,0.00111003,0.0,0.0,0.0,1
3234.0,0.07219,0.036279,0.00271312,0.0175,0.0182,0.0,1
3235.0,0.05465,0.028479,0.00207545,0.0,0.0,0.0,1
3236.0,0.052093,0.030409,0.00150046,0.0,0.0,0.0,1
3237.0,0.057135,0.022338,0.00238348,0.0,0.0,0.0,1
3238.0,0.04883,0.0219,0.0020002,0.0,0.0,0.0,1
3239.0,0.058309,0.024482,0.00115962,0.013,0.0133,0.5,1
3240.0,0.064412,0.031985,0.00293405,0.0,0.0,0.0,1
3241.0,0.058972,0.036059,0.00148073,0.0,0.0,0.0,1
3242.0,0.051786,0.017868,0.00133283,0.0,0.0,0.0,1
3243.0,0.054751,0.023347,0.00297141,0.0,0.0,0.0,1
3244.0,0.06109,0.030899,0.00190047,0.0,0.0,0.0,1
3245.0,0.050149,0.022711,0.00188686,0.0,0.0,0.0,1
3246.0,0.05228,0.031695,0.00166331,0.0,0.0,0.0,1
3247.0,0.055653,0.032603,0.00114473,0.0,0.0,0.0,1
3248.0,0.053427,0.027487,0.00242603,0.0,0.0,0.0,1
3249.0,0.053916,0.02225,0.00153379,0.0,0.0,0.0,1
3250.0,0.04931,0.029118,0.00135833,0.0,0.0,0.0,1
3251.0,0.049967,0.028372,0.00288746,0.0,0.0,0.0,1
3252.0,0.048099,0.020377,0.00122888,0.0,0.0,0.0,1
3253.0,0.047835,0.024205,0.00163961,0.0,0.0,0.0,1
3254.0,0.060783,0.033368,0.00182562,0.0,0.0,0.0,1
3255.0,0.052393,0.022705,0.00248776,0.0,0.0,0.0,1
3256.0,0.053845,0.029822,0.00317078,0.0,0.0,0.0,1
3257.0,0.045901,0.028704,0.00109439,0.0,0.0,0.0,1
3258.0,0.05866,0.036289,0.00227015,0.0,0.0,0.0,1
3259.0,0.051459,0.020303,0.00167039,0.0,0.0,0.0,1
3260.0,0.042902,0.019583,0.00175383,0.0,0.0,0.0,1
3261.0,0.049044,0.020948,0.00103111,0.0,0.0,0.0,1
3262.0,0.049089,0.014503,0.00132015,0.0,0.0,0.0,1
3263.0,0.055484,0.024263,0.00241886,0.0,0.0,0.0,1
3264.0,0.054909,0.031481,0.0016483,0.0152,0.0156,0.0,1
3265.0,0.058053,0.02775,0.00235242,0.0,0.0,0.0,1
3266.0,0.045294,0.016137,0.00170211,0.0,0.0,0.0,1
3267.0,0.043953,0.017482,0.0017988,0.0,0.0,0.0,1
3268.0,0.048322,0.022671,0.00124911,0.0,0.0,0.0,1
3269.0,0.051166,0.025104,0.0017338,0.0,0.0,0.0,1
3270.0,0.04984,0.01772,0.00140216,0.0,0.0,0.0,1
3271.0,0.048073,0.026413,0.00127459,0.0,0.0,0.0,1
3272.0,0.070748,0.037623,0.00329214,0.025,0.0263,0.5128,1
3273.0,0.05182,0.020781,0.00151179,0.0,0.0,0.0,1
3274.0,0.050116,0.031036,0.00151583,0.0,0.0,0.0,1
3275.0,0.048492,0.034966,0.00141582,0.0,0.0,0.0,1
3276.0,0.062999,0.027455,0.00242375,0.0143,0.0147,0.5072,1
3277.0,0.051521,0.025925,0.00121832,0.023,0.0238,0.5059,1
3278.0,0.059098,0.028674,0.00165649,0.0625,0.0508,0.5167,1
3279.0,0.050066,0.029986,0.00140981,0.0,0.0,0.0,1
3280.0,0.044075,0.021983,0.00166695,0.0,0.0,0.0,1
3281.0,0.050841,0.03283,0.00130635,0.0,0.0,0.0,1
3282.0,0.042635,0.024761,0.00083003,0.0,0.0,0.0,1
3283.0,0.040266,0.022376,0.00091403,0.0,0.0,0.0,1
3284.0,0.042753,0.016725,0.00093625,0.0,0.0,0.0,1
3285.0,0.044059,0.024289,0.00106422,0.0,0.0,0.0,1
3286.0,0.056745,0.024023,0.00148366,0.0,0.0,0.0,1
3287.0,0.047537,0.034847,0.00172931,0.0,0.0,0.0,1
3288.0,0.055802,0.025534,0.00230178,0.0,0.0,0.5,1
3289.0,0.054197,0.024903,0.00122522,0.0,0.0,0.5,1
3290.0,0.041771,0.023452,0.00121192,0.0,0.0,0.0,1
3291.0,0.045167,0.026518,0.001385,0.0,0.0,0.0,1
3292.0,0.060245,0.029918,0.00140229,0.02,0.0208,0.0,1
3293.0,0.046132,0.024733,0.00101001,0.0,0.0,0.0,1
3294.0,0.052434,0.024984,0.00160824,0.0,0.0,0.0,1
3295.0,0.032874,0.018036,0.00074802,0.0,0.0,0.0,1
3296.0,0.029361,0.0123,0.00037318,0.0,0.0,0.0,1
3297.0,0.044484,0.021117,0.00052319,0.0,0.0,0.0,1
3298.0,0.050737,0.01904,0.00123418,0.0172,0.0179,0.0,1
3299.0,0.044963,0.021564,0.00060599,0.0,0.0,0.0,1
3300.0,0.051307,0.028996,0.0010134,0.0135,0.0139,0.5068,1
3301.0,0.047473,0.022675,0.00084321,0.0192,0.02,0.0,1
3302.0,0.035749,0.015951,0.00081606,0.0,0.0,0.0,1
3303.0,0.044784,0.032025,0.00109842,0.0,0.0,0.0,1
3304.0,0.04886,0.026859,0.00084553,0.0,0.0,0.5,1
3305.0,0.033443,0.020171,0.00067788,0.0,0.0,0.0,1
3306.0,0.052637,0.026634,0.00107216,0.0508,0.0545,0.5,1
3307.0,0.048321,0.027282,0.00136199,0.0,0.0,0.0,1
3308.0,0.043531,0.019001,0.00103395,0.0,0.0,0.0,1
3309.0,0.051029,0.032657,0.00110643,0.0351,0.037,0.5091,1
3310.0,0.065488,0.032159,0.00203317,0.0444,0.0476,0.5116,1
3311.0,0.048914,0.019223,0.00094536,0.0526,0.0377,0.5185,1
3312.0,0.031188,0.012869,0.000273,0.0,0.0,0.0,1
3313.0,0.060202,0.030002,0.0013274,0.0667,0.0732,0.5,1
3314.0,0.057183,0.028317,0.00140747,0.0333,0.0351,0.5172,1
3315.0,0.051536,0.027188,0.0010169,0.0448,0.0476,0.5156,1
3316.0,0.053538,0.027912,0.00101906,0.026,0.027,0.5067,1
3317.0,0.049437,0.020204,0.00112158,0.0,0.0,0.0,1
3318.0,0.057808,0.03167,0.00172579,0.0333,0.0351,0.5,1
3319.0,0.04016,0.021674,0.00074574,0.0,0.0,0.0,1
3320.0,0.05156,0.025349,0.00133039,0.0,0.0,0.5,1
3321.0,0.062117,0.032511,0.00122027,0.0517,0.0556,0.4727,1
3322.0,0.055038,0.031812,0.00145299,0.0147,0.0152,0.5075,1
3323.0,0.036945,0.022232,0.00073887,0.0,0.0,0.0,1
3324.0,0.055956,0.022806,0.00085953,0.0282,0.0294,0.5072,1
3325.0,0.050121,0.021196,0.000717,0.082,0.0909,0.4821,1
3326.0,0.047824,0.019251,0.00152997,0.0577,0.0625,0.4898,1
3327.0,0.06377,0.029801,0.00127276,0.0,0.0,0.5,1
3328.0,0.051566,0.023538,0.00105578,0.0556,0.06,0.4902,1
3329.0,0.055111,0.024812,0.00123988,0.025,0.0263,0.5128,1
3330.0,0.054954,0.027374,0.00111838,0.0417,0.0441,0.5072,1
3331.0,0.039608,0.021424,0.00060159,0.0,0.0,0.0,1
3332.0,0.055202,0.034258,0.00133797,0.0526,0.0563,0.5139,1
3333.0,0.0527,0.026096,0.0009447,0.0145,0.0149,0.5147,1
3334.0,0.052859,0.027789,0.00097777,0.0,0.0,0.4894,1
3335.0,0.034902,0.023344,0.00069356,0.0,0.0,0.0,1
3336.0,0.051918,0.01946,0.00051257,0.0417,0.0441,0.5072,1
3337.0,0.045492,0.027787,0.00088863,0.0,0.0,0.5,1
3338.0,0.051512,0.033258,0.00108829,0.0,0.0,0.0,1
3339.0,0.054189,0.025263,0.00083407,0.0,0.0,0.5106,1
3340.0,0.040772,0.025361,0.00089984,0.0,0.0,0.0,1
3341.0,0.045722,0.029455,0.0008382,0.0,0.0,0.0,1
3342.0,0.036559,0.030652,0.000975,0.0141,0.0145,0.5,1
3343.0,0.055556,0.028873,0.00103686,0.0606,0.0656,0.5161,1
3344.0,0.046896,0.020517,0.00054356,0.0364,0.0385,0.4906,1
3345.0,0.043482,0.016522,0.00059198,0.0,0.0,0.0,1
3346.0,0.023934,0.009896,0.00018023,0.0,0.0,0.0,1
3347.0,0.037764,0.016085,0.00044048,0.02,0.0208,0.4898,1
3348.0,0.021064,0.010027,0.00025799,0.0,0.0,0.0,1
3349.0,0.022376,0.013665,0.00025055,0.0,0.0,0.0,1
3350.0,0.039615,0.029134,0.00075831,0.0,0.0,0.5085,1
3351.0,0.053225,0.022921,0.00079293,0.0196,0.0204,0.52,1
3352.0,0.044684,0.030171,0.00103351,0.0,0.0,0.0,1
3353.0,0.030439,0.024903,0.00052163,0.0,0.0,0.0,1
3354.0,0.025533,0.013664,0.00021538,0.0,0.0,0.0,1
3355.0,0.047936,0.020896,0.00067533,0.0513,0.0548,0.4865,1
3356.0,0.038404,0.030808,0.00101053,0.0,0.0,0.0,1
3357.0,0.040007,0.020242,0.00062152,0.0,0.0,0.5,1
3358.0,0.041188,0.021117,0.00070719,0.0208,0.0217,0.4894,1
3359.0,0.034245,0.017001,0.00042956,0.0185,0.0192,0.0,1
3360.0,0.03018,0.018784,0.00036085,0.0,0.0,0.0,1
3361.0,0.023952,0.019975,0.00025984,0.0,0.0,0.0,1
3362.0,0.049095,0.033636,0.00142877,0.0,0.0,0.0,1
3363.0,0.04168,0.036963,0.00121035,0.0,0.0,0.507,1
3364.0,0.054227,0.034782,0.00105678,0.0,0.0,0.5072,1
3365.0,0.027149,0.016138,0.00038064,0.0,0.0,0.0,1
3366.0,0.028145,0.010446,0.00015608,0.0123,0.0127,0.0,1
3367.0,0.021456,0.016603,0.00021916,0.0,0.0,0.0,1
3368.0,0.057685,0.032265,0.00137029,0.0172,0.0179,0.5088,1
3369.0,0.028187,0.016071,0.00036142,0.0,0.0,0.0,1
3370.0,0.031869,0.021542,0.00035623,0.0,0.0,0.0,1
3371.0,0.025476,0.017762,0.00029299,0.013,0.0133,0.0,1
3372.0,0.046533,0.022813,0.00063446,0.0395,0.0417,0.4932,1
3373.0,0.042453,0.022381,0.00051786,0.0,0.0,0.5,1
3374.0,0.042579,0.021908,0.00060527,0.0405,0.0286,0.0,1
3375.0,0.049064,0.028583,0.00126556,0.037,0.0392,0.5,1
3376.0,0.035121,0.022287,0.00056815,0.0,0.0,0.0,1
3377.0,0.051641,0.037404,0.0017212,0.0154,0.0159,0.5156,1
3378.0,0.040204,0.025004,0.00087413,0.04,0.0426,0.5,1
3379.0,0.029651,0.013263,0.00024178,0.0,0.0,0.0,1
3380.0,0.034986,0.021988,0.00054882,0.0,0.0,0.5,1
3381.0,0.047302,0.0198,0.00086655,0.05,0.0357,0.5088,1
3382.0,0.060151,0.028874,0.00142335,0.0217,0.0227,0.5111,1
3383.0,0.022583,0.015238,0.00027906,0.0,0.0,0.0,1
3384.0,0.045801,0.015851,0.00047564,0.0411,0.0435,0.5286,1
3385.0,0.029534,0.015955,0.00048686,0.0,0.0,0.0,1
3386.0,0.045492,0.034884,0.00140982,0.0385,0.0405,0.4933,1
3387.0,0.023248,0.014434,0.00023569,0.0137,0.0141,0.0,1
3388.0,0.04141,0.016374,0.00049155,0.0,0.0,0.5079,1
3389.0,0.051351,0.033522,0.00107943,0.0127,0.013,0.5128,1
3390.0,0.023013,0.012584,0.00028186,0.0,0.0,0.0,1
3391.0,0.024592,0.016963,0.00060037,0.0,0.0,0.0,1
3392.0,0.029334,0.017212,0.00035753,0.0,0.0,0.0,1
3393.0,0.051765,0.020455,0.0006176,0.0208,0.0217,0.5106,1
3394.0,0.039801,0.024466,0.00115371,0.0128,0.0132,0.5065,1
3395.0,0.054497,0.025874,0.00119528,0.075,0.0556,0.5135,1
3396.0,0.055393,0.025341,0.00052428,0.0204,0.0213,0.5208,1
3397.0,0.04568,0.025899,0.0007363,0.0152,0.0156,0.0,1
3398.0,0.04085,0.026248,0.00099575,0.0,0.0,0.5,1
3399.0,0.048421,0.025361,0.00076137,0.0448,0.0476,0.5312,1
3400.0,0.042729,0.030257,0.00083105,0.0,0.0,0.0,1
3401.0,0.048195,0.028464,0.000942,0.0282,0.0294,0.4928,1
3402.0,0.042506,0.023471,0.00094325,0.0133,0.0137,0.0,1
3403.0,0.046704,0.019642,0.0004747,0.029,0.0303,0.5075,1
3404.0,0.038393,0.020851,0.00063165,0.0127,0.013,0.5128,1
3405.0,0.048395,0.018463,0.00052395,0.0,0.0,0.5,1
3406.0,0.024277,0.013821,0.0002529,0.011,0.0112,0.0,1
3407.0,0.027074,0.01391,0.00021567,0.0152,0.0156,0.0,1
3408.0,0.047829,0.02813,0.00094701,0.0,0.0,0.0,1
3409.0,0.042016,0.026861,0.00106342,0.0,0.0,0.0,1
3410.0,0.029926,0.014715,0.000228,0.0247,0.0256,0.0,1
3411.0,0.03129,0.020872,0.0005357,0.0,0.0,0.0,1
3412.0,0.043163,0.037781,0.00131219,0.0,0.0,0.0,1
3413.0,0.050493,0.037204,0.00153132,0.0,0.0,0.507,1
3414.0,0.05636,0.030808,0.00111029,0.08,0.0889,0.5,1
3415.0,0.059334,0.033579,0.00102781,0.0161,0.0167,0.5082,1
3416.0,0.022387,0.01065,0.00024077,0.0,0.0,0.0,1
3417.0,0.051535,0.032857,0.00085884,0.0108,0.011,0.5109,1
3418.0,0.054693,0.030262,0.00099483,0.0,0.0,0.5,1
3419.0,0.042906,0.025637,0.00110521,0.0364,0.0385,0.5283,1
3420.0,0.056039,0.03775,0.00142186,0.013,0.0133,0.0,1
3421.0,0.02553,0.015484,0.00043061,0.0,0.0,0.0,1
3422.0,0.034069,0.02339,0.00032465,0.0,0.0,0.0,1
3423.0,0.064913,0.04111,0.00202667,0.0556,0.06,0.5098,1
3424.0,0.042311,0.018061,0.00072672,0.0227,0.0238,0.5116,1
3425.0,0.022516,0.011935,0.00023116,0.0,0.0,0.0,1
3426.0,0.04076,0.028356,0.00071325,0.0,0.0,0.0,1
3427.0,0.048843,0.023008,0.0007158,0.0385,0.0408,0.48,1
3428.0,0.051626,0.023851,0.00132475,0.1277,0.1,0.561,1
3429.0,0.045564,0.023543,0.00067719,0.0667,0.0725,0.5,1
3430.0,0.061899,0.050069,0.00181009,0.0147,0.0152,0.4925,1
3431.0,0.04644,0.022441,0.00069765,0.0545,0.0588,0.5,1
3432.0,0.060826,0.038716,0.00160788,0.0323,0.0339,0.5,1
3433.0,0.056167,0.034947,0.00150862,0.0385,0.0405,0.52,1
3434.0,0.06822,0.043645,0.00143619,0.0,0.0,0.5,1
3435.0,0.06157,0.038308,0.00133068,0.08,0.0882,0.4928,1
3436.0,0.059269,0.035616,0.00155811,0.0541,0.058,0.5,1
3437.0,0.046604,0.037299,0.00140188,0.0125,0.0128,0.5063,1
3438.0,0.060091,0.030127,0.00129982,0.0526,0.0563,0.5,1
3439.0,0.048875,0.028087,0.00104527,0.0405,0.0429,0.507,1
3440.0,0.043987,0.018148,0.00053558,0.0556,0.0597,0.4853,1
3441.0,0.050971,0.025488,0.00075436,0.0167,0.0172,0.4915,1
3442.0,0.053736,0.036331,0.00134818,0.0759,0.0833,0.5205,1
3443.0,0.024323,0.014557,0.0002495,0.0114,0.0116,0.0,1
3444.0,0.029575,0.018603,0.00101186,0.0,0.0,0.5088,1
3445.0,0.06079,0.039831,0.00188633,0.0656,0.0714,0.5088,1
3446.0,0.044177,0.023279,0.00088529,0.0339,0.0357,0.5263,1
3447.0,0.052722,0.027685,0.00075123,0.0132,0.0135,0.5067,1
3448.0,0.026361,0.016201,0.00033392,0.0,0.0,0.0,1
3449.0,0.058921,0.039686,0.00162883,0.0125,0.0128,0.4937,1
3450.0,0.04188,0.025396,0.00070036,0.0,0.0,0.5068,1
3451.0,0.045169,0.02311,0.00066264,0.0909,0.087,0.5,1
3452.0,0.063544,0.032576,0.00105314,0.0769,0.0845,0.4861,1
3453.0,0.053826,0.025064,0.00104646,0.0161,0.0167,0.4918,1
3454.0,0.053637,0.028105,0.00128065,0.0182,0.0189,0.5185,1
3455.0,0.023717,0.012328,0.00035822,0.0,0.0,0.0,1
3456.0,0.033381,0.02014,0.00044651,0.0,0.0,0.0,1
3457.0,0.024634,0.014677,0.00029552,0.0,0.0,0.0,1
3458.0,0.061475,0.037245,0.00104445,0.0395,0.0417,0.5068,1
3459.0,0.036143,0.038704,0.00089304,0.0,0.0,0.0,1
3460.0,0.042124,0.035733,0.00103516,0.0,0.0,0.0,1
3461.0,0.027203,0.013605,0.00022824,0.0,0.0,0.0,1
3462.0,0.050238,0.029405,0.00124979,0.0,0.0,0.5,1
3463.0,0.038113,0.032527,0.00094036,0.0,0.0,0.5062,1
3464.0,0.047687,0.024804,0.00091722,0.0,0.0,0.5,1
3465.0,0.034539,0.017436,0.00046439,0.0,0.0,0.5,1
3466.0,0.028413,0.019266,0.00031704,0.0,0.0,0.0,1
3467.0,0.051763,0.02396,0.0007224,0.0,0.0,0.5,1
3468.0,0.042667,0.02739,0.00129316,0.0,0.0,0.0,1
3469.0,0.045093,0.021456,0.00094532,0.0952,0.0811,0.5263,1
3470.0,0.03642,0.024796,0.0005261,0.0,0.0,0.0,1
3471.0,0.032499,0.032224,0.00078686,0.0,0.0,0.0,1
3472.0,0.062686,0.03867,0.00176398,0.0426,0.0455,0.5333,1
3473.0,0.049055,0.037479,0.00138243,0.0,0.0,0.5088,1
3474.0,0.060601,0.034395,0.00132272,0.0857,0.0794,0.4688,1
3475.0,0.059668,0.039185,0.00179703,0.0303,0.0317,0.5,1
3476.0,0.067975,0.03711,0.00159931,0.0625,0.0455,0.4889,1
3477.0,0.055235,0.02608,0.00069341,0.0417,0.0444,0.5217,1
3478.0,0.044792,0.022902,0.00091439,0.0125,0.0128,0.4937,1
3479.0,0.054863,0.038141,0.0014866,0.013,0.0133,0.0,1
3480.0,0.051715,0.023164,0.00059422,0.013,0.0133,0.5,1
3481.0,0.04434,0.032309,0.00101121,0.0,0.0,0.0,1
3482.0,0.043785,0.03391,0.00118583,0.012,0.0123,0.0,1
3483.0,0.032099,0.018051,0.00054262,0.0,0.0,0.0,1
3484.0,0.036569,0.028362,0.00061315,0.0,0.0,0.0,1
3485.0,0.02983,0.01924,0.00038323,0.0,0.0,0.0,1
3486.0,0.048289,0.021175,0.00058431,0.0267,0.0278,0.5068,1
3487.0,0.058484,0.032298,0.00108036,0.0161,0.0167,0.0,1
3488.0,0.054076,0.027747,0.00068251,0.0204,0.0213,0.5,1
3489.0,0.041243,0.030121,0.00096642,0.0222,0.023,0.5,1
3490.0,0.02664,0.015066,0.00019329,0.0167,0.0172,0.0,1
3491.0,0.056059,0.031547,0.0015283,0.0312,0.0328,0.4839,1
3492.0,0.025664,0.021712,0.00037398,0.0,0.0,0.0,1
3493.0,0.03422,0.026464,0.00051453,0.0,0.0,0.0,1
3494.0,0.02877,0.021863,0.0004087,0.0,0.0,0.0,1
3495.0,0.048,0.034812,0.00136019,0.0,0.0,0.0,1
3496.0,0.053531,0.023473,0.00067811,0.0,0.0,0.5,1
3497.0,0.052214,0.038065,0.0021551,0.0,0.0,0.0,1
3498.0,0.046477,0.025252,0.00111965,0.0926,0.0833,0.4898,1
3499.0,0.045147,0.030025,0.00094131,0.0,0.0,0.0,1
